,url,address,title,area,bedrooms,bathrooms,garages,price,date
115,vivareal.com/imovel/apartamento-1-quartos-kobrasol-bairros-sao-jose-29m2-venda-RS135000-id-2516918011/,"Rua Sílvia Maria Fabro, 42 - Kobrasol, São José - SC","Apartamento com  Quarto à Venda, 29m²
",29,1,1,--,135000,2021-04-28 
117,vivareal.com/imovel/apartamento-1-quartos-kobrasol-bairros-sao-jose-46m2-venda-RS160000-id-2497170572/,"Rua Delamar José da Silva, 351 - Kobrasol, São José - SC","Apartamento com  Quarto à Venda, 46m²
",46,1,2,--,160000,2021-04-28 
118,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-69m2-venda-RS490000-id-2516697790/,"Rua Jomilda Camargo da Cunha, 293 - Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 69m²
",69,2,2,3,490000,2021-04-28 
119,vivareal.com/imovel/apartamento-2-quartos-floresta-bairros-sao-jose-com-garagem-60m2-venda-RS185000-id-2516034452/,"Rua Maria Filomena da Silva, 328 - Floresta, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,185000,2021-04-28 
120,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-66m2-venda-RS238000-id-2502546206/,"Rua Sebastiana Coutinho, 200 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,2,1,238000,2021-04-28 
121,vivareal.com/imovel/apartamento-3-quartos-rocado-bairros-sao-jose-com-garagem-82m2-venda-RS480000-id-2517547485/,"Rua João Grumiche - Roçado, São José - SC","Apartamento com 3 Quartos à Venda, 82m²
",82,3,2,2,480000,2021-04-28 
122,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-70m2-venda-RS238000-id-2492934182/,"Rua Maria Justina Cunha, 1405 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 70m²
",70,2,2,1,238000,2021-04-28 
123,vivareal.com/imoveis-lancamento/vidamares-2430571374/,"Rua João Nilo Morfim, 205 - Nossa Senhora do Rosário, São José - SC","VIDAMARES
",75,1,2,1,390000,2021-04-28 
124,vivareal.com/imovel/apartamento-3-quartos-rocado-bairros-sao-jose-com-garagem-88m2-venda-RS320000-id-2516561405/,"Rua Gerônimo Coelho - Roçado, São José - SC","Apartamento com 3 Quartos à Venda, 88m²
",88,3,2,1,320000,2021-04-28 
125,vivareal.com/imovel/apartamento-2-quartos-forquilhinhas-bairros-sao-jose-com-garagem-65m2-venda-RS258000-id-2507731678/,"Rua Humberto Anibal Climaco - Forquilhinhas, São José - SC","Apartamento com 2 Quartos à Venda, 65m²
",65,2,2,1,258000,2021-04-28 
126,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-64m2-venda-RS350000-id-2517739348/,"Rua Coronel Américo, 647 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 64m²
",64,2,2,1,350000,2021-04-28 
127,vivareal.com/imovel/apartamento-3-quartos-serraria-bairros-sao-jose-com-garagem-112m2-venda-RS594900-id-2510805144/,"Rodovia BR-101, 4161 - Serraria, São José - SC","Apartamento com 3 Quartos à Venda, 112m²
",112,3,4,2,594900,2021-04-28 
128,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-94m2-venda-RS580000-id-2498497536/,"Avenida Marechal Castelo Branco, 407 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 94m²
",94,2,2,1,580000,2021-04-28 
129,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-79m2-venda-RS440000-id-2515382677/,"Rua Santo Antônio, 1200 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 79m²
",79,3,2,2,440000,2021-04-28 
131,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-72m2-venda-RS350000-id-2509925581/,"Rua Fagundes Varela, 1187 - Areias, São José - SC","Apartamento com 3 Quartos à Venda, 72m²
",72,3,2,1,350000,2021-04-28 
132,vivareal.com/imovel/apartamento-2-quartos-forquilhinhas-bairros-sao-jose-com-garagem-53m2-venda-RS210000-id-2512443596/,"Rua Antônio Amancio da Silveira - Forquilhinhas, São José - SC","Apartamento com 2 Quartos à Venda, 53m²
",53,2,1,1,210000,2021-04-28 
133,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-60m2-venda-RS320000-id-2517993390/,"Rua Francisco Pedro Machado, 555 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,2,1,320000,2021-04-28 
134,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-94m2-venda-RS580000-id-2486937400/,"Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 94m²
",94,2,1,1,580000,2021-04-28 
135,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-61m2-venda-RS300000-id-2513017741/,"Rua Moura, 200 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 61m²
",61,2,2,1,300000,2021-04-28 
136,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-80m2-venda-RS242000-id-2514246234/,"Rua Bom Pastor, 981 - Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 80m²
",80,2,2,1,242000,2021-04-28 
138,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-78m2-venda-RS463200-id-2517627242/,"Avenida Cruz e Souza, 0 - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 78m²
",78,2,2,1,463200,2021-04-28 
139,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-94m2-venda-RS500000-id-2498586416/,"Rua João Saturnino Ouriques, 600 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 94m²
",94,3,2,1,500000,2021-04-28 
140,vivareal.com/imovel/apartamento-2-quartos-sertao-do-maruim-bairros-sao-jose-com-garagem-71m2-venda-RS190000-id-2516495480/,"Rua Francisco Antônio da Silva, 180 - Sertao do Maruim, São José - SC","Apartamento com 2 Quartos à Venda, 71m²
",71,2,1,1,190000,2021-04-28 
141,vivareal.com/imovel/apartamento-2-quartos-ipiranga-bairros-sao-jose-com-garagem-90m2-venda-RS175000-id-2517456800/,"Ipiranga, São José - SC","Apartamento com 2 Quartos à Venda, 90m²
",90,2,1,2,175000,2021-04-28 
142,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-67m2-venda-RS304650-id-2517619834/,"Rua Bento Águido Vieira, 1589 - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 67m²
",67,2,2,1,304650,2021-04-28 
143,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-81m2-venda-RS495000-id-2496645686/,"Avenida Brigadeiro da Silva Paes, 20 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 81m²
",81,3,2,1,495000,2021-04-28 
144,vivareal.com/imovel/apartamento-3-quartos-praia-comprida-bairros-sao-jose-com-garagem-74m2-venda-RS384000-id-2517750931/,"Rua Adolfo Donato da Silva - Praia Comprida, São José - SC","Apartamento com 3 Quartos à Venda, 74m²
",74,3,2,1,384000,2021-04-28 
146,vivareal.com/imovel/apartamento-3-quartos-ipiranga-bairros-sao-jose-com-garagem-84m2-venda-RS335000-id-2450242388/,"Rua Pedro Bunn, 1565 - Ipiranga, São José - SC","Apartamento com 3 Quartos à Venda, 84m²
",84,3,2,1,335000,2021-04-28 
147,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-66m2-venda-RS273700-id-2513092505/,"Rua Egídio Manoel Schmitz, 28 - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,2,1,273700,2021-04-28 
148,vivareal.com/imovel/apartamento-2-quartos-estreito-bairros-sao-jose-com-garagem-89m2-venda-RS461000-id-2486019467/,"Rua Santo Antônio, 418 - Estreito, São José - SC","Apartamento com 2 Quartos à Venda, 89m²
",89,2,2,1,461000,2021-04-28 
149,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-91m2-venda-RS330000-id-2476164073/,"Rua do Iano, 1900 - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 91m²
",91,3,2,1,330000,2021-04-28 
150,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-76m2-venda-RS350000-id-2511151059/,"Rua Eugênio Portela - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 76m²
",76,3,2,1,350000,2021-04-28 
151,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-77m2-venda-RS349000-id-2481489711/,"Avenida Farroupilha, 350 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 77m²
",77,2,1,1,349000,2021-04-28 
153,vivareal.com/imovel/apartamento-2-quartos-bela-vista-bairros-sao-jose-com-garagem-94m2-venda-RS359000-id-2516676988/,"Rua Itaguaçu - Bela Vista, São José - SC","Apartamento com 2 Quartos à Venda, 94m²
",94,2,1,1,359000,2021-04-28 
154,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-71m2-venda-RS250000-id-2514039795/,"Rua Alcides S. Coelho, 390 - Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 71m²
",71,2,2,1,250000,2021-04-28 
155,vivareal.com/imovel/apartamento-2-quartos-praia-comprida-bairros-sao-jose-com-garagem-66m2-venda-RS280000-id-2512468126/,"Rua Alcides S. Coelho - Praia Comprida, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,2,1,280000,2021-04-28 
156,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-135m2-venda-RS962100-id-2517631701/,"Avenida Cruz e Souza, 0 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 135m²
",135,3,4,2,962100,2021-04-28 
157,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-74m2-venda-RS240000-id-2513477621/,"Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 74m²
",74,3,1,--,240000,2021-04-28 
158,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-58m2-venda-RS235000-id-2482660377/,"Rua Santo Antônio, 1320 - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 58m²
",58,2,1,1,235000,2021-04-28 
160,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-97m2-venda-RS380000-id-2511469320/,"Avenida Marechal Castelo Branco - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 97m²
",97,3,3,1,380000,2021-04-28 
161,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-132m2-venda-RS595000-id-2464115642/,"Rua Osni João Vieira, 225 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 132m²
",132,3,4,1,595000,2021-04-28 
162,vivareal.com/imovel/apartamento-2-quartos-forquilhas-bairros-sao-jose-com-garagem-55m2-venda-RS199000-id-2494504264/,"Rua Vidal Vicente Andrade, 1290 - Forquilhas, São José - SC","Apartamento com 2 Quartos à Venda, 55m²
",55,2,1,1,199000,2021-04-28 
163,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-78m2-venda-RS278000-id-2511368385/,"Rua Augusto Jorge Brüggemann, 120 - Areias, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,8,278000,2021-04-28 
164,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-87m2-venda-RS395000-id-2515105898/,"Rua Fúlvio Vieira da Rosa, 533 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 87m²
",87,3,2,1,395000,2021-04-28 
165,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-83m2-venda-RS475000-id-2516339225/,"Rua Vereador Walter Borges, 439 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 83m²
",83,3,2,1,475000,2021-04-28 
167,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-112m2-venda-RS720000-id-2514723182/,"Rua Caetano José Ferreira, 387 - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 112m²
",112,3,3,2,720000,2021-04-28 
168,vivareal.com/imovel/apartamento-3-quartos-jardim-cidade-de-florianopolis-bairros-sao-jose-com-garagem-78m2-venda-RS330000-id-2502559157/,"Rua Pedro Bunn, 1565 - Jardim Cidade de Florianópolis, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,1,330000,2021-04-28 
169,vivareal.com/imovel/apartamento-3-quartos-serraria-bairros-sao-jose-com-garagem-66m2-venda-RS150000-id-2513631447/,"Serraria, São José - SC","Apartamento com 3 Quartos à Venda, 66m²
",66,3,1,1,150000,2021-04-28 
170,vivareal.com/imovel/apartamento-4-quartos-barreiros-bairros-sao-jose-com-garagem-124m2-venda-RS468000-id-2512398187/,"Rua Virgilino Ferreira de Souza, 206 - Barreiros, São José - SC","Apartamento com 4 Quartos à Venda, 124m²
",124,4,3,2,468000,2021-04-28 
171,vivareal.com/imovel/apartamento-2-quartos-kobrasol-ii-bairros-sao-jose-com-garagem-60m2-venda-RS170000-id-2516648359/,"Kobrasol II, São José - SC","Apartamento com 2 Quartos à Venda, 60m²
",60,2,1,1,170000,2021-04-28 
172,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-81m2-venda-RS307000-id-2509112776/,"Rua Dom Pedro II - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 81m²
",81,2,1,1,307000,2021-04-28 
174,vivareal.com/imovel/apartamento-4-quartos-campinas-bairros-sao-jose-com-garagem-117m2-venda-RS1050000-id-2515418414/,"Avenida Marechal Castelo Branco - Campinas, São José - SC","Apartamento com 4 Quartos à Venda, 117m²
",117,4,4,2,1050000,2021-04-28 
175,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-118m2-venda-RS700000-id-2516431075/,"Rua Antônio Scherer - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 118m²
",118,3,2,2,700000,2021-04-28 
176,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-108m2-venda-RS595000-id-2513238274/,"Avenida Brigadeiro da Silva Paes, 85 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 108m²
",108,3,1,1,595000,2021-04-28 
177,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-77m2-venda-RS381600-id-2517338000/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 77m²
",77,3,2,1,381600,2021-04-28 
178,vivareal.com/imovel/apartamento-3-quartos-floresta-bairros-sao-jose-com-garagem-136m2-venda-RS720000-id-2516964414/,"Rua Osvaldo Corrêa de Andrade - Floresta, São José - SC","Apartamento com 3 Quartos à Venda, 136m²
",136,3,3,2,720000,2021-04-28 
179,vivareal.com/imovel/apartamento-2-quartos-kobrasol-bairros-sao-jose-com-garagem-75m2-venda-RS415000-id-2509438792/,"Kobrasol, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,2,415000,2021-04-28 
180,vivareal.com/imovel/apartamento-4-quartos-campinas-bairros-sao-jose-com-garagem-159m2-venda-RS1245000-id-2487628917/,"Campinas, São José - SC","Apartamento com 4 Quartos à Venda, 159m²
",159,4,1,3,1245000,2021-04-28 
182,vivareal.com/imovel/apartamento-1-quartos-campinas-bairros-sao-jose-com-garagem-40m2-venda-RS426000-id-2516673292/,"Rua Elizeu Di Bernardi, 54 - Campinas, São José - SC","Apartamento com  Quarto à Venda, 40m²
",40,1,1,1,426000,2021-04-28 
183,vivareal.com/imovel/apartamento-2-quartos-fazenda-santo-antonio-bairros-sao-jose-com-garagem-75m2-venda-RS330000-id-2515196591/,"Rua Benjamin Gerlach, 300 - Fazenda Santo Antonio, São José - SC","Apartamento com 2 Quartos à Venda, 75m²
",75,2,2,1,330000,2021-04-28 
184,vivareal.com/imovel/apartamento-2-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-89m2-venda-RS422000-id-2516035719/,"Rua Otávio do Patrocínio Medeiros, 245 - Nossa Senhora do Rosário, São José - SC","Apartamento com 2 Quartos à Venda, 89m²
",89,2,1,1,422000,2021-04-28 
185,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-81m2-venda-RS450000-id-2502203904/,"Avenida Brigadeiro da Silva Paes, 20 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 81m²
",81,3,2,1,450000,2021-04-28 
186,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-122m2-venda-RS780000-id-2487630578/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 122m²
",122,3,1,2,780000,2021-04-28 
187,vivareal.com/imovel/apartamento-2-quartos-campinas-bairros-sao-jose-com-garagem-82m2-venda-RS399000-id-2502748185/,"Avenida Marechal Castelo Branco - Campinas, São José - SC","Apartamento com 2 Quartos à Venda, 82m²
",82,2,2,1,399000,2021-04-28 
189,vivareal.com/imovel/apartamento-3-quartos-forquilhinhas-bairros-sao-jose-com-garagem-85m2-venda-RS425000-id-2496069079/,"Rua José Luiz de Souza, 120 - Forquilhinhas, São José - SC","Apartamento com 3 Quartos à Venda, 85m²
",85,3,2,2,425000,2021-04-28 
190,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-85m2-venda-RS289000-id-2518071795/,"Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 85m²
",85,3,2,1,289000,2021-04-28 
191,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-91m2-venda-RS284900-id-2516032543/,"Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 91m²
",91,3,2,1,284900,2021-04-28 
192,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-87m2-venda-RS460000-id-2515900564/,"Rua Elizeu Di Bernardi, 604 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 87m²
",87,3,2,1,460000,2021-04-28 
193,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-106m2-venda-RS419000-id-2495901606/,"Rua Virgilino Ferreira de Souza, 206 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 106m²
",106,3,3,2,419000,2021-04-28 
194,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-81m2-venda-RS370000-id-2517734810/,"Avenida Brigadeiro da Silva Paes - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 81m²
",81,3,1,--,370000,2021-04-28 
196,vivareal.com/imovel/apartamento-2-quartos-forquilhinhas-bairros-sao-jose-com-garagem-68m2-venda-RS210000-id-2495395900/,"Rua Humberto Anibal Climaco, 266 - Forquilhinhas, São José - SC","Apartamento com 2 Quartos à Venda, 68m²
",68,2,2,1,210000,2021-04-28 
197,vivareal.com/imovel/apartamento-2-quartos-areias-bairros-sao-jose-com-garagem-66m2-venda-RS238000-id-2492038245/,"Rua Maria Justina Cunha, 1403 - Areias, São José - SC","Apartamento com 2 Quartos à Venda, 66m²
",66,2,2,1,238000,2021-04-28 
198,vivareal.com/imovel/apartamento-3-quartos-campinas-bairros-sao-jose-com-garagem-78m2-venda-RS360000-id-2509391691/,"Rua Wanderlei Júnior, 722 - Campinas, São José - SC","Apartamento com 3 Quartos à Venda, 78m²
",78,3,2,1,360000,2021-04-28 
199,vivareal.com/imovel/apartamento-3-quartos-kobrasol-bairros-sao-jose-com-garagem-121m2-venda-RS880905-id-2514618223/,"Rua Koesa - Kobrasol, São José - SC","Apartamento com 3 Quartos à Venda, 121m²
",121,3,4,2,880905,2021-04-28 
200,vivareal.com/imovel/apartamento-3-quartos-floresta-bairros-sao-jose-com-garagem-126m2-venda-RS584960-id-2510570893/,"Rua Otávio do Patrocínio Medeiros, 245 - Floresta, São José - SC","Apartamento com 3 Quartos à Venda, 126m²
",126,3,3,2,584960,2021-04-28 
201,vivareal.com/imovel/apartamento-3-quartos-barreiros-bairros-sao-jose-com-garagem-101m2-venda-RS530000-id-2495226888/,"Rua Santo Antônio, 395 - Barreiros, São José - SC","Apartamento com 3 Quartos à Venda, 101m²
",101,3,3,1,530000,2021-04-28 
203,vivareal.com/imovel/apartamento-2-quartos-floresta-bairros-sao-jose-com-garagem-94m2-venda-RS450000-id-2516635807/,"Rua Walfrides W. Martins - Floresta, São José - SC","Apartamento com 2 Quartos à Venda, 94m²
",94,2,1,2,450000,2021-04-28 
204,vivareal.com/imovel/apartamento-1-quartos-kobrasol-bairros-sao-jose-com-garagem-60m2-venda-RS170000-id-2512694272/,"Rua Ernesto Giorno, 46 - Kobrasol, São José - SC","Apartamento com  Quarto à Venda, 60m²
",60,1,1,1,170000,2021-04-28 
205,vivareal.com/imovel/apartamento-2-quartos-barreiros-bairros-sao-jose-com-garagem-61m2-venda-RS225000-id-2494528377/,"Rua Pintor Eduardo Dias - Barreiros, São José - SC","Apartamento com 2 Quartos à Venda, 61m²
",61,2,1,1,225000,2021-04-28 
206,vivareal.com/imovel/apartamento-3-quartos-areias-bairros-sao-jose-com-garagem-73m2-venda-RS430000-id-2517603900/,"Rua Fagundes Varela, 1187 - Areias, São José - SC","Apartamento com 3 Quartos à Venda, 73m²
",73,3,2,1,430000,2021-04-28 
207,vivareal.com/imovel/apartamento-3-quartos-nossa-senhora-do-rosario-bairros-sao-jose-com-garagem-61m2-venda-RS190000-id-2516589159/,"Rua José Emílio de Souza, 50 - Nossa Senhora do Rosário, São José - SC","Apartamento com 3 Quartos à Venda, 61m²
",61,3,1,1,190000,2021-04-28 
